['Italy', 'Ammonia', -5],
['Fiji', 'Ammonia', -1],
['Kerguelen', 'Ammonia', #VALUE!],
['Canada', 'Ammonia', -9],
['Ethiopia', 'Ammonia', -2],
['Maldives', 'Ammonia', 0],
['Bolivia', 'Ammonia', -3],
['Nicaragua', 'Ammonia', -1],
['Panama', 'Ammonia', 0],
['Ghana', 'Ammonia', -2],
['Timor-Leste', 'Ammonia', 0],
['Poland', 'Ammonia', -19],
['United States', 'Ammonia', -9],
['Guyana', 'Ammonia', -1],
['South Africa', 'Ammonia', -3],
['Tanzania, United Republic of', 'Ammonia', -2],
['Australia', 'Ammonia', -4],
['Colombia', 'Ammonia', -1],
['Algeria', 'Ammonia', -2],
['Philippines', 'Ammonia', -1],
['Belgium', 'Ammonia', -15],
['Martinique', 'Ammonia', -1],
['Puerto Rico', 'Ammonia', 0],
['Niger', 'Ammonia', -2],
['Bahamas, The', 'Ammonia', -2],
['Western Sahara', 'Ammonia', -2],
['Kenya', 'Ammonia', -2],
['Zambia', 'Ammonia', -3],
['Singapore', 'Ammonia', -2],
['Dominica', 'Ammonia', -1],
['Jamaica', 'Ammonia', 0],
['Syria', 'Ammonia', -3],
['Belize', 'Ammonia', -1],
['Macedonia', 'Ammonia', -7],
['Albania', 'Ammonia', -6],
['Monaco', 'Ammonia', -5],
['Laos', 'Ammonia', -2],
['Guadeloupe', 'Ammonia', -1],
['French Guiana', 'Ammonia', 0],
['Trinidad and Tobago', 'Ammonia', -1],
['Norway', 'Ammonia', -12],
['Turkey', 'Ammonia', -5],
['Iraq', 'Ammonia', -2],
['Croatia', 'Ammonia', -9],
['Guatemala', 'Ammonia', -1],
['Papua New Guinea', 'Ammonia', -1],
['Somalia', 'Ammonia', -1],
['Paraguay', 'Ammonia', -2],
['Suriname', 'Ammonia', 0],
['Liechtenstein', 'Ammonia', -11],
['Faroe Islands', 'Ammonia', #VALUE!],
['Kuwait', 'Ammonia', -2],
['Korea, Peoples Republic of', 'Ammonia', -8],
['Hong Kong', 'Ammonia', -6],
['Uganda', 'Ammonia', -2],
['Estonia', 'Ammonia', -14],
['Senegal', 'Ammonia', -2],
['Qatar', 'Ammonia', -2],
['Greenland', 'Ammonia', -4],
['Vanuatu', 'Ammonia', #VALUE!],
['Sudan', 'Ammonia', -4],
['Antigua and Barbuda', 'Ammonia', -1],
['Sweden', 'Ammonia', -22],
['Jan Mayen', 'Ammonia', #VALUE!],
['Mauritius', 'Ammonia', -2],
['Afghanistan', 'Ammonia', -6],
['Taiwan', 'Ammonia', -4],
['Kiribati', 'Ammonia', #VALUE!],
['Hungary', 'Ammonia', -12],
['Latvia', 'Ammonia', -13],
['France', 'Ammonia', -8],
['Chile', 'Ammonia', -3],
['Burkina Faso', 'Ammonia', -2],
['Congo', 'Ammonia', -2],
['Slovakia', 'Ammonia', -14],
['Mozambique', 'Ammonia', -2],
['Kazakhstan', 'Ammonia', -9],
['Byelarus', 'Ammonia', -11],
['Cameroon', 'Ammonia', -2],
['Northern Mariana Islands', 'Ammonia', -1],
['Swaziland', 'Ammonia', -2],
['Finland', 'Ammonia', -10],
['Denmark', 'Ammonia', -20],
['Korea, Republic of', 'Ammonia', -7],
['Azerbaijan', 'Ammonia', -5],
['Nigeria', 'Ammonia', -3],
['Turkmenistan', 'Ammonia', -3],
['Kyrgyzstan', 'Ammonia', -10],
['Gabon', 'Ammonia', -1],
['Argentina', 'Ammonia', -4],
['Madagascar', 'Ammonia', -1],
['Germany', 'Ammonia', -14],
['Uruguay', 'Ammonia', -3],
['Togo', 'Ammonia', -2],
['Solomon Islands', 'Ammonia', 0],
['Tunisia', 'Ammonia', -1],
['Cuba', 'Ammonia', 0],
['St. Vincent and the Grenadines', 'Ammonia', -1],
['St. Lucia', 'Ammonia', -1],
['Tonga', 'Ammonia', -2],
['Uzbekistan', 'Ammonia', -5],
['Pakistan', 'Ammonia', -5],
['Gaza Strip', 'Ammonia', -1],
['Bangladesh', 'Ammonia', -2],
['Central African Republic', 'Ammonia', -3],
['Bermuda', 'Ammonia', -1],
['Mali', 'Ammonia', -2],
['Bulgaria', 'Ammonia', -9],
['Isle of Man', 'Ammonia', -11],
['Sierra Leone', 'Ammonia', -1],
['Iraq-Saudi Arabia Neutral Zone', 'Ammonia', -3],
['Mongolia', 'Ammonia', -10],
['Slovenia', 'Ammonia', -9],
['Malaysia', 'Ammonia', -2],
['India', 'Ammonia', -2],
['Reunion', 'Ammonia', -2],
['Myanmar (Burma)', 'Ammonia', -2],
['Guinea', 'Ammonia', -2],
['St. Christopher-Nevis', 'Ammonia', -1],
['Zaire', 'Ammonia', -2],
['Svalbard', 'Ammonia', #VALUE!],
['Malta', 'Ammonia', -1],
['Montenegro', 'Ammonia', -7],
['Grenada', 'Ammonia', -1],
['Luxembourg', 'Ammonia', -14],
['Tajikistan', 'Ammonia', -8],
['Equatorial Guinea', 'Ammonia', -1],
['Japan', 'Ammonia', -6],
['Djibouti', 'Ammonia', -2],
['Falkland Islands (Islas Malvinas)', 'Ammonia', -2],
['Lithuania', 'Ammonia', -13],
['Andorra', 'Ammonia', -4],
['Bahrain', 'Ammonia', -2],
['Oman', 'Ammonia', -2],
['Vietnam', 'Ammonia', -3],
['Macau', 'Ammonia', -7],
['Western Samoa', 'Ammonia', -1],
['Malawi', 'Ammonia', -2],
['Libya', 'Ammonia', -2],
['New Zealand', 'Ammonia', -3],
['Dominican Republic', 'Ammonia', 0],
['Czech Republic', 'Ammonia', -16],
['Jordan', 'Ammonia', -2],
['Saudi Arabia', 'Ammonia', -3],
['Egypt', 'Ammonia', -2],
['Russia', 'Ammonia', -11],
['Lesotho', 'Ammonia', -3],
['Angola', 'Ammonia', -3],
